Title,Current_Price,Original_Price,Exchange_Price,Ratings,Review_count,url
Mitashi 5.8 kg Fully Automatic Top Load Grey,"$10,990","$14,490","$2,200",4.3,158 Reviews,https://www.flipkart.com//mitashi-5-8-kg-fully-automatic-top-load-grey/p/itmdde61b6e4b6a0?pid=WMNEQYXWHQZZH52Z&lid=LSTWMNEQYXWHQZZH52ZB5NPBS&marketplace=FLIPKART&srno=s_17_394&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNEQYXWHQZZH52Z.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
"Toshiba 7.5 kg Easy Kit, Air Dry Technology Semi Automatic Top Load Black, White, Gold","$12,000","$13,900", , , ,https://www.flipkart.com//toshiba-7-5-kg-easy-kit-air-dry-technology-semi-automatic-top-load-black-white-gold/p/itm1b27da9e83da1?pid=WMNFSTYANEMVBN5B&lid=LSTWMNFSTYANEMVBN5BHQ5LZK&marketplace=FLIPKART&srno=s_17_395&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNFSTYANEMVBN5B.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
"LG 7.5 kg Semi Automatic Top Load White, Grey","$12,489","$14,490", ,4.4,2 Reviews,https://www.flipkart.com//lg-7-5-kg-semi-automatic-top-load-white-grey/p/itm3a95b43a9e3fe?pid=WMNFUBJFWCWHWSGA&lid=LSTWMNFUBJFWCWHWSGASO4USW&marketplace=FLIPKART&srno=s_17_396&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNFUBJFWCWHWSGA.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Whirlpool 7.5 kg Fully Automatic Top Load Grey,"$18,260","$19,990", ,4,12 Reviews,https://www.flipkart.com//whirlpool-7-5-kg-fully-automatic-top-load-grey/p/itm12c51d55dc869?pid=WMNFZ2WY3XSHDZ6D&lid=LSTWMNFZ2WY3XSHDZ6DQENMEN&marketplace=FLIPKART&srno=s_17_397&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNFZ2WY3XSHDZ6D.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Midea 8.5/6 kg Smart Sensor Washer with Dryer with In-built Heater White,"$38,990","$44,390","$5,700",4.3,"2,860 Reviews",https://www.flipkart.com//midea-8-5-6-kg-smart-sensor-washer-dryer-in-built-heater-white/p/itm59bdc97c67407?pid=WMNFFG7RGBYKEZNF&lid=LSTWMNFFG7RGBYKEZNFM9LPAX&marketplace=FLIPKART&srno=s_17_398&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNFFG7RGBYKEZNF.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Samsung 10 kg Fully Automatic Top Load Black,"$30,490","$37,600", , , ,https://www.flipkart.com//samsung-10-kg-fully-automatic-top-load-black/p/itm3dd6aae50c67f?pid=WMNFVTYHRZUWSMXG&lid=LSTWMNFVTYHRZUWSMXGBNF5ZH&marketplace=FLIPKART&srno=s_17_399&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNFVTYHRZUWSMXG.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Samsung 6.5 kg Fully Automatic Top Load Black,"$27,000","$29,790", ,5,1 Reviews,https://www.flipkart.com//samsung-6-5-kg-fully-automatic-top-load-black/p/itmf84b9312666ce?pid=WMNF8ADWSNSWTHCJ&lid=LSTWMNF8ADWSNSWTHCJA4UFVI&marketplace=FLIPKART&srno=s_17_400&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNF8ADWSNSWTHCJ.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Samsung 6.5 kg Fully Automatic Top Load Grey,"$16,380","$19,700", ,2.8,0 Reviews,https://www.flipkart.com//samsung-6-5-kg-fully-automatic-top-load-grey/p/itm9916f019459ed?pid=WMNFU5XFHRYX9HTH&lid=LSTWMNFU5XFHRYX9HTHFHXXWS&marketplace=FLIPKART&srno=s_17_401&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNFU5XFHRYX9HTH.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Onida 7.5 kg Semi Automatic Top Load Red,"$10,999","$13,190", ,4,0 Reviews,https://www.flipkart.com//onida-7-5-kg-semi-automatic-top-load-red/p/itm283b20ea37593?pid=WMNEWUWUYCHSHJXJ&lid=LSTWMNEWUWUYCHSHJXJBDHLFZ&marketplace=FLIPKART&srno=s_17_402&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNEWUWUYCHSHJXJ.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Haier 7.2 kg Semi Automatic Top Load White,"$11,000","$12,750", ,3.9,4 Reviews,https://www.flipkart.com//haier-7-2-kg-semi-automatic-top-load-white/p/itm3c68b0c216a19?pid=WMNF4HZGMGQYQMNZ&lid=LSTWMNF4HZGMGQYQMNZXSCYIU&marketplace=FLIPKART&srno=s_17_403&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNF4HZGMGQYQMNZ.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
MarQ by Flipkart 6 kg with Self Clean Technology Fully Automatic Front Load with In-built Heater White,"$18,990","$23,999","$2,200",4,468 Reviews,https://www.flipkart.com//marq-flipkart-6-kg-self-clean-technology-fully-automatic-front-load-in-built-heater-white/p/itmcb37f8115cb5c?pid=WMNFHDXUBJFT8WWK&lid=LSTWMNFHDXUBJFT8WWKP3GCTG&marketplace=FLIPKART&srno=s_17_404&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNFHDXUBJFT8WWK.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Bosch 9.5 kg Inverter Fully Automatic Top Load Silver,"$30,099","$34,490", ,4.5,9 Reviews,https://www.flipkart.com//bosch-9-5-kg-inverter-fully-automatic-top-load-silver/p/itm9c6ca9a28d46b?pid=WMNF6SRZMJSEZWS2&lid=LSTWMNF6SRZMJSEZWS2WONNH5&marketplace=FLIPKART&srno=s_17_405&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNF6SRZMJSEZWS2.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Bosch 6.5 kg Fully Automatic Front Load with In-built Heater White,"$27,990","$34,349", ,4.2,1 Reviews,https://www.flipkart.com//bosch-6-5-kg-fully-automatic-front-load-in-built-heater-white/p/itmb1b0326a0433f?pid=WMNF9P7CSN8EG9PG&lid=LSTWMNF9P7CSN8EG9PGTNGUOJ&marketplace=FLIPKART&srno=s_17_406&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNF9P7CSN8EG9PG.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
LG 6.5 kg Inverter Fully Automatic Top Load Silver,"$21,490","$24,990","$2,200",4.3,3 Reviews,https://www.flipkart.com//lg-6-5-kg-inverter-fully-automatic-top-load-silver/p/itme69197c42fd82?pid=WMNF3A6NKTRQMYDG&lid=LSTWMNF3A6NKTRQMYDGMNAWCK&marketplace=FLIPKART&srno=s_17_407&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNF3A6NKTRQMYDG.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
LG 6.5 kg Inverter Fully Automatic Front Load with In-built Heater Silver,"$30,288","$37,990", ,4.4,46 Reviews,https://www.flipkart.com//lg-6-5-kg-inverter-fully-automatic-front-load-in-built-heater-silver/p/itmeabdc1a656412?pid=WMNF6UYHZSSAFHXF&lid=LSTWMNF6UYHZSSAFHXFOCJPFY&marketplace=FLIPKART&srno=s_17_408&otracker=search&otracker1=search&fm=organic&iid=5d0b61d4-471a-47df-ba14-f8927e295bc1.WMNF6UYHZSSAFHXF.SEARCH&ssid=rntx21rsw00000001610689337763&qH=b3522a5e7056c9c0
Samsung 6.5 kg Fully Automatic Front Load Silver,"$31,800","$38,400", ,4.4,1 Reviews,https://www.flipkart.com//samsung-6-5-kg-fully-automatic-front-load-silver/p/itm32e8bb0bd0bf9?pid=WMNFQNFMWYBCRTXZ&lid=LSTWMNFQNFMWYBCRTXZLEXZPY&marketplace=FLIPKART&srno=s_18_409&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFQNFMWYBCRTXZ.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Samsung 8 kg Fully Automatic Front Load White,"$35,990","$44,200", , , ,https://www.flipkart.com//samsung-8-kg-fully-automatic-front-load-white/p/itm2574e8a4ceae5?pid=WMNFRGAMWAMXKCH6&lid=LSTWMNFRGAMWAMXKCH6PPQWQ9&marketplace=FLIPKART&srno=s_18_410&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFRGAMWAMXKCH6.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Lifelong 6 kg Fully Automatic Front Load with In-built Heater White,"$16,990","$26,000","$2,700",3.7,5 Reviews,https://www.flipkart.com//lifelong-6-kg-fully-automatic-front-load-in-built-heater-white/p/itm81d29601b6d5d?pid=WMNFTXBVHQGHRCZU&lid=LSTWMNFTXBVHQGHRCZUVLNXXH&marketplace=FLIPKART&srno=s_18_411&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFTXBVHQGHRCZU.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
LG 6.5 kg Inverter Fully Automatic Front Load with In-built Heater White,"$37,990","$39,990","$4,200",4.4,28 Reviews,https://www.flipkart.com//lg-6-5-kg-inverter-fully-automatic-front-load-in-built-heater-white/p/itm8f5438ae7d3b3?pid=WMNEUP8TGTS8QVTZ&lid=LSTWMNEUP8TGTS8QVTZXYT92D&marketplace=FLIPKART&srno=s_18_412&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNEUP8TGTS8QVTZ.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Godrej 7 kg Fully Automatic Top Load with In-built Heater Red,"$19,299","$26,250", ,4.2,14 Reviews,https://www.flipkart.com//godrej-7-kg-fully-automatic-top-load-in-built-heater-red/p/itm3882d2c2e01d9?pid=WMNF5R3DHGVZSQZ8&lid=LSTWMNF5R3DHGVZSQZ8CNF8QN&marketplace=FLIPKART&srno=s_18_413&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNF5R3DHGVZSQZ8.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
LG 6 kg Fully Automatic Front Load with In-built Heater White,"$27,500","$30,990", ,4.3,1 Reviews,https://www.flipkart.com//lg-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmcc01e404e4577?pid=WMNFZHJBE75MXVHT&lid=LSTWMNFZHJBE75MXVHTPFIZKP&marketplace=FLIPKART&srno=s_18_414&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFZHJBE75MXVHT.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
IFB 6.5 kg 5 Star Fully Automatic Top Load Red,"$21,450","$23,190", ,4.3,184 Reviews,https://www.flipkart.com//ifb-6-5-kg-5-star-fully-automatic-top-load-red/p/itmccce3fa003cdb?pid=WMNE7N44Y3JTGNZW&lid=LSTWMNE7N44Y3JTGNZWT5QQIP&marketplace=FLIPKART&srno=s_18_415&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNE7N44Y3JTGNZW.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
"Haier 7 kg Fully Automatic Top Load Grey, Maroon","$16,230","$23,750", ,4.2,3 Reviews,https://www.flipkart.com//haier-7-kg-fully-automatic-top-load-grey-maroon/p/itmb2f59c086c56d?pid=WMNFG6TFH7HCWMVD&lid=LSTWMNFG6TFH7HCWMVDFA02XG&marketplace=FLIPKART&srno=s_18_416&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFG6TFH7HCWMVD.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
LG 9 kg Fully Automatic Top Load Silver,"$36,899","$48,490", ,4.3,1 Reviews,https://www.flipkart.com//lg-9-kg-fully-automatic-top-load-silver/p/itm0cef4c8517b52?pid=WMNF7FHGEHA89ABF&lid=LSTWMNF7FHGEHA89ABF9RKVZ3&marketplace=FLIPKART&srno=s_18_417&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNF7FHGEHA89ABF.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Whirlpool 6 kg Fully Automatic Front Load White,"$25,294","$34,850", , , ,https://www.flipkart.com//whirlpool-6-kg-fully-automatic-front-load-white/p/itm05b4d502b8be9?pid=WMNFUYXAJHYABWYR&lid=LSTWMNFUYXAJHYABWYRIKUADR&marketplace=FLIPKART&srno=s_18_418&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFUYXAJHYABWYR.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Samsung 7 kg Fully Automatic Top Load Silver,"$23,400","$26,090", ,4.3,5 Reviews,https://www.flipkart.com//samsung-7-kg-fully-automatic-top-load-silver/p/itm726e3750bac85?pid=WMNF8ADWKFCTK5WK&lid=LSTWMNF8ADWKFCTK5WKRYGZJX&marketplace=FLIPKART&srno=s_18_419&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNF8ADWKFCTK5WK.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
LG 6 kg Fully Automatic Front Load with In-built Heater White,"$27,300","$29,990", ,4.4,457 Reviews,https://www.flipkart.com//lg-6-kg-fully-automatic-front-load-in-built-heater-white/p/itm02bc1709b1041?pid=WMNEUW4ZYAMG7EM9&lid=LSTWMNEUW4ZYAMG7EM9VQAAQU&marketplace=FLIPKART&srno=s_18_420&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNEUW4ZYAMG7EM9.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Samsung 7 kg Fully Automatic Front Load with In-built Heater White,"$36,990","$39,100", , , ,https://www.flipkart.com//samsung-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmb377db7a2e6a1?pid=WMNFRGAMAFG3C6N6&lid=LSTWMNFRGAMAFG3C6N61SXJ2I&marketplace=FLIPKART&srno=s_18_421&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFRGAMAFG3C6N6.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
"Lloyd 7.5 kg Semi Automatic Top Load Blue, White","$11,890","$12,500", , , ,https://www.flipkart.com//lloyd-7-5-kg-semi-automatic-top-load-blue-white/p/itm078cdcdf652ca?pid=WMNFEC4YMYHGZDZN&lid=LSTWMNFEC4YMYHGZDZNNIAIQC&marketplace=FLIPKART&srno=s_18_422&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFEC4YMYHGZDZN.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
"Haier 6.5 kg Semi Automatic Top Load Maroon, White","$9,180","$12,900", ,3.3,0 Reviews,https://www.flipkart.com//haier-6-5-kg-semi-automatic-top-load-maroon-white/p/itm544d261708e1a?pid=WMNFG6TF2BFGNBHV&lid=LSTWMNFG6TF2BFGNBHVNF97T5&marketplace=FLIPKART&srno=s_18_423&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFG6TF2BFGNBHV.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Samsung 7 kg Fully Automatic Top Load Silver,"$26,499","$30,600", , , ,https://www.flipkart.com//samsung-7-kg-fully-automatic-top-load-silver/p/itm07a0ed96d03df?pid=WMNFQYGA3ZQNQ4WU&lid=LSTWMNFQYGA3ZQNQ4WUTYCRZV&marketplace=FLIPKART&srno=s_18_424&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFQYGA3ZQNQ4WU.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Godrej 7 kg Semi Automatic Top Load Red,"$11,165","$14,200", ,4.2,7 Reviews,https://www.flipkart.com//godrej-7-kg-semi-automatic-top-load-red/p/itm3e11ccfe3b3b5?pid=WMNDZ5YQKGZHF84H&lid=LSTWMNDZ5YQKGZHF84H9QDMNP&marketplace=FLIPKART&srno=s_18_425&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNDZ5YQKGZHF84H.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Lloyd 8 kg Semi Automatic Top Load Maroon,"$12,290","$13,340", ,2.5,1 Reviews,https://www.flipkart.com//lloyd-8-kg-semi-automatic-top-load-maroon/p/itm955478369f8b1?pid=WMNEJ2K93YGDKZ6W&lid=LSTWMNEJ2K93YGDKZ6W0MZDKA&marketplace=FLIPKART&srno=s_18_426&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNEJ2K93YGDKZ6W.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
"Voltas Beko 8 kg Semi Automatic Top Load Black, Grey","$10,990","$16,590","$2,200",4.1,8 Reviews,https://www.flipkart.com//voltas-beko-8-kg-semi-automatic-top-load-black-grey/p/itm88110cae384dc?pid=WMNFTY4T9BE82X4W&lid=LSTWMNFTY4T9BE82X4WRTMVDJ&marketplace=FLIPKART&srno=s_18_427&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFTY4T9BE82X4W.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Siemens 7 kg Fully Automatic Front Load Grey,"$28,990","$38,000","$2,200",4.1,10 Reviews,https://www.flipkart.com//siemens-7-kg-fully-automatic-front-load-grey/p/itmba4f164b468de?pid=WMNFYGZF9RT94GJM&lid=LSTWMNFYGZF9RT94GJMK3SZAF&marketplace=FLIPKART&srno=s_18_428&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFYGZF9RT94GJM.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Samsung 7 kg Fully Automatic Top Load Black,"$24,600","$27,200","$2,200",4.3,4 Reviews,https://www.flipkart.com//samsung-7-kg-fully-automatic-top-load-black/p/itm691f3af2edca3?pid=WMNEWH4JTDBPHF75&lid=LSTWMNEWH4JTDBPHF753Q7XL6&marketplace=FLIPKART&srno=s_18_429&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNEWH4JTDBPHF75.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
Bosch 9.5 kg Fully Automatic Top Load Grey,"$29,990","$34,499", ,4.5,9 Reviews,https://www.flipkart.com//bosch-9-5-kg-fully-automatic-top-load-grey/p/itm9c6ca9a28d46b?pid=WMNFDZJGNBDRUME5&lid=LSTWMNFDZJGNBDRUME5NOC5GN&marketplace=FLIPKART&srno=s_18_430&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFDZJGNBDRUME5.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
LG 7 kg Fully Automatic Top Load Grey,"$23,990","$26,990","$3,200",4.4,12 Reviews,https://www.flipkart.com//lg-7-kg-fully-automatic-top-load-grey/p/itm86635bb254923?pid=WMNFMAFY3HJGDSM5&lid=LSTWMNFMAFY3HJGDSM5B5KYOP&marketplace=FLIPKART&srno=s_18_431&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNFMAFY3HJGDSM5.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
"Samsung 8 kg Semi Automatic Top Load Maroon, Grey","$14,000", , ,4.5,60 Reviews,https://www.flipkart.com//samsung-8-kg-semi-automatic-top-load-maroon-grey/p/itm1fd692cba7cb5?pid=WMNEYDDPYKSTEAXC&lid=LSTWMNEYDDPYKSTEAXCNT5G4K&marketplace=FLIPKART&srno=s_18_432&otracker=search&otracker1=search&fm=organic&iid=19f1c72c-2ab5-42db-a2af-42bb21cc0829.WMNEYDDPYKSTEAXC.SEARCH&ssid=xe7o08vuww0000001610689339681&qH=b3522a5e7056c9c0
"Daenyx 6.8 kg Semi Automatic Top Load White, Maroon","$8,390","$8,990", ,4.9,1 Reviews,https://www.flipkart.com//daenyx-6-8-kg-semi-automatic-top-load-white-maroon/p/itmb0a034d35ecf5?pid=WMNFBM9UBZYPMHCU&lid=LSTWMNFBM9UBZYPMHCU3JQUNX&marketplace=FLIPKART&srno=s_19_433&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNFBM9UBZYPMHCU.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
Samsung 7 kg Fully Automatic Top Load Maroon,"$25,700","$29,313", , , ,https://www.flipkart.com//samsung-7-kg-fully-automatic-top-load-maroon/p/itma738f7d3f5693?pid=WMNFQYGAVH3GXYVM&lid=LSTWMNFQYGAVH3GXYVMFUOTQT&marketplace=FLIPKART&srno=s_19_434&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNFQYGAVH3GXYVM.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
"Samsung 7.5 kg Semi Automatic Top Load Purple, White, Grey","$11,997","$13,000", ,4.4,4 Reviews,https://www.flipkart.com//samsung-7-5-kg-semi-automatic-top-load-purple-white-grey/p/itm9285fd5e56fcb?pid=WMNFDV6GMHVV2U5C&lid=LSTWMNFDV6GMHVV2U5C7CFFSJ&marketplace=FLIPKART&srno=s_19_435&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNFDV6GMHVV2U5C.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
Samsung 6.5 kg Fully Automatic Top Load Purple,"$25,500","$28,190", ,4.8,2 Reviews,https://www.flipkart.com//samsung-6-5-kg-fully-automatic-top-load-purple/p/itm6bae61cf6fb10?pid=WMNF8ADWEX2CSGPF&lid=LSTWMNF8ADWEX2CSGPFBCEVD1&marketplace=FLIPKART&srno=s_19_436&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNF8ADWEX2CSGPF.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
LG 7 kg Fully Automatic Top Load Black,"$25,190","$29,890","$3,200",4.5,11 Reviews,https://www.flipkart.com//lg-7-kg-fully-automatic-top-load-black/p/itm42c334c74457d?pid=WMNEXH6FZWHTMV2D&lid=LSTWMNEXH6FZWHTMV2DVXPU8S&marketplace=FLIPKART&srno=s_19_437&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNEXH6FZWHTMV2D.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
Lifelong 7.2 kg Fully Automatic Top Load White,"$11,990","$17,999","$2,700",4,11 Reviews,https://www.flipkart.com//lifelong-7-2-kg-fully-automatic-top-load-white/p/itm67b32b62b71e0?pid=WMNFTXBVGVBZDDFJ&lid=LSTWMNFTXBVGVBZDDFJUMWLQT&marketplace=FLIPKART&srno=s_19_438&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNFTXBVGVBZDDFJ.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
Haier 6 kg Fully Automatic Front Load with In-built Heater White,"$25,305","$31,990", , , ,https://www.flipkart.com//haier-6-kg-fully-automatic-front-load-in-built-heater-white/p/itm67c4a9cd246b2?pid=WMNFZBY2KGTNGBZJ&lid=LSTWMNFZBY2KGTNGBZJV4SONE&marketplace=FLIPKART&srno=s_19_439&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNFZBY2KGTNGBZJ.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
Godrej 6.5 kg Fully Automatic Top Load Blue,"$18,490","$23,040","$2,200",4.2,14 Reviews,https://www.flipkart.com//godrej-6-5-kg-fully-automatic-top-load-blue/p/itm7bdfb8a2522e8?pid=WMNF5R3DEMWVETZQ&lid=LSTWMNF5R3DEMWVETZQM8MFSX&marketplace=FLIPKART&srno=s_19_440&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNF5R3DEMWVETZQ.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
"Panasonic 8 kg Semi Automatic Top Load Red, White","$13,990","$16,700", , , ,https://www.flipkart.com//panasonic-8-kg-semi-automatic-top-load-red-white/p/itm27d9bb09607a0?pid=WMNFPDNHSGYCFJFY&lid=LSTWMNFPDNHSGYCFJFYNLSDBQ&marketplace=FLIPKART&srno=s_19_441&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNFPDNHSGYCFJFY.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
"Whirlpool 9 kg Semi Automatic Top Load White, Maroon","$14,509","$17,100", ,3.9,5 Reviews,https://www.flipkart.com//whirlpool-9-kg-semi-automatic-top-load-white-maroon/p/itm2dc165a753493?pid=WMNFQNEQBC6HKZYG&lid=LSTWMNFQNEQBC6HKZYGVFZWRT&marketplace=FLIPKART&srno=s_19_442&otracker=search&otracker1=search&fm=organic&iid=0cedbde2-54de-4f54-be9f-0af8faad4d28.WMNFQNEQBC6HKZYG.SEARCH&ssid=7lzow043eo0000001610689341542&qH=b3522a5e7056c9c0
